index_in_source,combined_position
2579,7180
2580,810
2581,5061
2582,7111
2583,2317
2584,6785
2585,424
2586,5193
2587,1636
2588,6954
2589,2499
2590,6841
2591,3661
2592,2597
2593,1008
2594,5339
2595,8392
2596,867
2597,1917
2598,2532
2599,7282
2600,5526
2601,9055
2602,4166
2603,3381
2604,3155
2605,816
2606,5980
2607,124
2608,3562
2609,6781
2610,837
2611,2456
2612,6512
2613,4664
2614,6154
2615,740
2616,1113
2617,3724
2618,7573
2619,8297
2620,5289
2621,904
2622,6686
2623,5543
2624,8135
2625,6506
2626,5412
2627,4202
2628,8609
2629,5234
2630,5447
2631,2041
2632,4852
2633,5720
2634,8500
2635,4365
2636,6023
2637,2976
2638,795
2639,2631
2640,6423
2641,4571
2642,1880
2643,7928
2644,5764
2645,2989
2646,2909
2647,8183
2648,306
2649,9003
2650,6891
2651,531
2652,3031
2653,4289
2654,1969
2655,79
2656,3085
2657,3119
2658,2122
2659,3470
2660,7433
2661,7259
2662,5295
2663,3175
2664,9182
2665,8008
2666,4581
2667,6521
2668,5689
2669,3409
2670,8476
2671,5850
2672,5800
2673,6345
2674,6733
2675,2594
2676,921
2677,1997
2678,6258
2679,1001
2680,3682
2681,3197
2682,3144
2683,763
2684,6235
2685,5541
2686,9838
2687,5618
2688,198
2689,9806
2690,5824
2691,2739
2692,8259
2693,3133
2694,3119
2695,934
2696,2944
2697,5705
2698,7444
2699,3575
2700,1646
2701,3733
2702,2106
2703,8255
2704,1947
2705,3499
2706,8831
2707,7447
2708,255
2709,131
2710,8121
2711,5188
2712,8103
2713,7830
2714,1976
2715,205
2716,7947
2717,5099
2718,5937
2719,1129
2720,8030
2721,3880
2722,3096
2723,3454
2724,9052
2725,1080
2726,451
2727,1109
2728,3988
2729,4026
2730,1719
2731,4452
2732,4749
2733,932
2734,2428
2735,513
2736,4906
2737,3996
2738,2594
2739,2106
2740,4134
2741,3889
2742,4848
2743,4474
2744,2570
2745,1473
2746,1433
2747,3951
2748,7964
2749,1858
2750,4293
2751,1697
2752,8563
2753,6707
2754,426
2755,3377
2756,872
2757,847
2758,2889
2759,571
2760,4623
2761,2479
2762,129
2763,1320
2764,94
2765,7637
2766,829
2767,2564
2768,4028
2769,4744
2770,6962
2771,6830
2772,1403
2773,4316
2774,4672
2775,2562
2776,7408
2777,6376
2778,341
2779,378
2780,1983
2781,1193
2782,3525
2783,1515
2784,5707
2785,3714
2786,4847
2787,1472
2788,254
2789,2355
2790,7588
2791,1841
2792,523
2793,4875
2794,338
2795,9175
2796,1165
2797,470
2798,2953
2799,7256
2800,1707
2801,7862
2802,9178
2803,7755
2804,1570
2805,5415
2806,232
2807,2526
2808,5437
2809,301
2810,968
2811,3806
2812,1092
2813,6216
2814,4458
2815,1037
2816,2449
2817,8548
2818,3684
2819,4906
2820,5453
2821,3627
2822,2958
2823,1784
2824,2776
2825,56
2826,6059
2827,7201
2828,1348
2829,943
2830,4285
2831,404
2832,2275
2833,468
2834,7571
2835,4594
2836,7667
2837,3996
2838,3818
2839,6949
2840,2801
2841,6341
2842,175
2843,9925
2844,2224
2845,3918
2846,4816
2847,2320
2848,1302
2849,3593
2850,5288
2851,2388
2852,1801
2853,3225
2854,2283
2855,6710
2856,2453
2857,2806
2858,3001
2859,110
2860,6649
2861,7665
2862,5100
2863,2377
2864,2522
2865,7538
2866,4162
2867,2025
2868,8048
2869,1588
2870,208
2871,4078
2872,500
2873,7487
2874,2796
2875,7536
2876,5071
2877,8233
2878,1626
2879,2265
2880,2734
2881,2315
2882,4698
2883,2020
2884,7717
2885,9408
2886,7663
2887,1574
2888,1172
2889,2332
2890,6489
2891,6820
2892,7629
2893,299
2894,1247
2895,2285
2896,2881
2897,2109
2898,4481
2899,1955
2900,3364
2901,3827
2902,3303
2903,4540
2904,4684
2905,5539
2906,2198
2907,5302
2908,2469
2909,9554
2910,1306
2911,5320
2912,592
2913,711
2914,3786
2915,8860
2916,7211
2917,1379
2918,3315
2919,8380
2920,3428
2921,3408
2922,223
2923,234
2924,2865
2925,6900
2926,6884
2927,1071
2928,6084
2929,7760
2930,6487
2931,4708
2932,4514
2933,4163
2934,7769
2935,5792
2936,6814
2937,4867
2938,3996
2939,2408
2940,426
2941,2070
2942,5481
2943,2047
2944,7156
2945,2592
2946,3756
2947,3757
2948,3400
2949,542
2950,288
2951,4132
2952,2862
2953,3693
2954,1594
2955,6896
2956,4483
2957,7600
2958,1551
2959,6503
2960,948
2961,5374
2962,8000
2963,4835
2964,3530
2965,1440
2966,8138
2967,2535
2968,3575
2969,4323
2970,1160
2971,2020
2972,2111
2973,785
2974,976
2975,4915
2976,6913
2977,8714
2978,5848
2979,6453
2980,2855
2981,751
2982,7764
2983,6913
2984,6270
2985,3870
2986,3971
2987,185
2988,2517
2989,7848
2990,4429
2991,7629
2992,9093
2993,823
2994,5
2995,179
2996,4482
2997,2228
2998,54
2999,4540
3000,801
3001,3292
3002,3701
3003,2034
3004,6419
3005,68
3006,3932
3007,8454
3008,8970
3009,9024
3010,6582
3011,5345
3012,6280
3013,5317
3014,6430
3015,3139
3016,5023
3017,2927
3018,6656
3019,7148
3020,1619
3021,802
3022,16
3023,3325
3024,7693
3025,3431
3026,3780
3027,4940
3028,4460
3029,7119
3030,1255
3031,7386
3032,9879
3033,331
3034,707
3035,8074
3036,8167
3037,896
3038,317
3039,4653
3040,5698
3041,9026
3042,6675
3043,5450
3044,3893
3045,2357
3046,5031
3047,4721
3048,6257
3049,8039
3050,1567
3051,5008
3052,4633
3053,902
3054,1339
3055,3988
3056,3699
3057,818
3058,4508
3059,1980
3060,3281
3061,6098
3062,5949
3063,1601
3064,3095
3065,9870
3066,5067
3067,3923
3068,4223
3069,6436
3070,4731
3071,7392
3072,3529
3073,8178
3074,2116
3075,4232
3076,6112
3077,6790
3078,3817
3079,3852
3080,1621
3081,2299
3082,1511
3083,6219
3084,506
3085,125
3086,5754
3087,7917
3088,971
3089,1675
3090,3268
3091,3077
3092,4453
3093,6886
3094,5357
3095,2470
3096,2283
3097,6630
3098,7918
3099,2274
3100,7288
3101,6635
3102,5431
3103,590
3104,7660
3105,5788
3106,265
3107,4111
3108,7450
3109,7262
3110,2325
3111,939
3112,6674
3113,8508
3114,414
3115,4635
3116,305
3117,642
3118,9571
3119,3153
3120,1110
3121,6324
3122,7909
3123,1164
3124,190
3125,953
3126,854
3127,6680
3128,748
3129,4764
3130,679
3131,3692
3132,439
3133,3506
3134,6119
3135,7273
3136,6708
3137,3455
3138,6480
3139,7895
3140,8907
3141,1138
3142,1251
3143,8852
3144,7080
3145,5554
3146,7561
3147,3296
3148,4304
3149,6977
3150,1591
3151,3004
3152,1066
3153,2451
3154,3286
3155,4987
3156,3312
3157,974
3158,5813
3159,7774
3160,3816
3161,6301
3162,3705
3163,3244
3164,6989
3165,4892
3166,6698
3167,2907
3168,1583
3169,3677
3170,4949
3171,66
3172,1268
3173,2917
3174,3275
3175,155
3176,2758
3177,6444
3178,209
3179,2
3180,8742
3181,895
3182,1732
3183,728
3184,1966
3185,6537
3186,4424
3187,3326
3188,1541
3189,5750
3190,2942
3191,8753
3192,4824
3193,1314
3194,3244
3195,4901
3196,1873
3197,4827
3198,2896
3199,1625
3200,7022
3201,4960
3202,3308
3203,5643
3204,1794
3205,4693
3206,1405
3207,5772
3208,7640
3209,5583
3210,4431
3211,2902
3212,6687
3213,1495
3214,3725
3215,2986
3216,2337
3217,2008
3218,158
3219,4766
3220,998
3221,17
3222,6199
3223,7253
3224,5385
3225,1365
3226,5894
3227,1739
3228,1306
3229,4869
3230,2087
3231,3005
3232,5529
3233,2952
3234,5503
3235,2026
3236,2262
3237,8602
3238,6185
3239,3509
3240,1313
3241,5303
3242,5314
3243,7825
3244,2504
3245,4796
3246,3212
3247,7589
3248,9064
3249,985
3250,7152
3251,6781
3252,4916
3253,2083
3254,1751
3255,2085
3256,8449
3257,2209
3258,3619
3259,4404
3260,30
3261,613
3262,7477
3263,576
3264,8903
3265,1198
3266,1132
3267,2254
3268,3904
3269,7657
3270,7454
3271,7025
3272,13
3273,6286
3274,2211
3275,6347
3276,697
3277,2751
3278,648
3279,855
3280,3344
3281,3542
3282,6783
3283,5107
3284,947
3285,9445
3286,5863
3287,372
3288,1203
3289,1630
3290,7508
3291,2839
3292,4705
3293,3085
3294,4736
3295,5065
3296,1875
3297,2977
3298,6424
3299,2021
3300,344
3301,4630
3302,6303
3303,5823
3304,6368
3305,828
3306,649
3307,3025
3308,739
3309,6696
3310,8566
3311,2743
3312,3004
3313,8489
3314,345
3315,1449
3316,1448
3317,5312
3318,2073
3319,8074
3320,785
3321,4265
3322,2802
3323,2296
3324,7890
3325,4981
3326,2509
3327,6800
3328,956
3329,4109
3330,3445
3331,1595
3332,3451
3333,66
3334,3505
3335,6292
3336,1720
3337,1718
3338,3976
3339,233
3340,82
3341,9062
3342,1127
3343,3454
3344,1236
3345,4238
3346,1181
3347,6763
3348,1901
3349,4384
3350,7323
3351,5529
3352,3814
3353,1803
3354,7773
3355,3506
3356,5373
3357,958
3358,4857
3359,4962
3360,632
3361,8195
3362,4001
3363,6055
3364,1099
3365,5119
3366,3736
3367,3286
3368,6097
3369,50
3370,8630
3371,5047
3372,2453
3373,8152
3374,4797
3375,1579
3376,623
3377,405
3378,7953
3379,7538
3380,5209
3381,6397
3382,3388
3383,4557
3384,2356
3385,5445
3386,5238
3387,2212
3388,869
3389,690
3390,3251
3391,342
3392,4259
3393,90
3394,7467
3395,3054
3396,6223
3397,606
3398,7499
3399,3734
3400,5495
3401,8749
3402,5124
3403,3947
3404,5423
3405,3036
3406,6780
3407,1874
3408,5162
3409,2090
3410,5517
3411,2006
3412,2125
3413,2236
3414,5765
3415,67
3416,8656
3417,6103
3418,2410
3419,1575
3420,8423
3421,3618
3422,1112
3423,4590
3424,8232
3425,379
3426,4088
3427,6543
3428,6005
3429,9238
3430,5487
3431,3672
3432,954
3433,1965
3434,436
3435,3674
3436,587
3437,8052
3438,1735
3439,9372
3440,177
3441,7281
3442,86
3443,3289
3444,1738
3445,6136
3446,1235
3447,6780
3448,2550
3449,1840
3450,1622
3451,860
3452,662
3453,5743
3454,1394
3455,5441
3456,5266
3457,639
3458,4504
3459,1335
3460,2298
3461,2552
3462,2365
3463,1626
3464,1659
3465,3949
3466,3245
3467,2914
3468,3857
3469,2894
3470,4854
3471,7455
3472,3988
3473,3479
3474,3202
3475,9497
3476,6677
3477,433
3478,2002
3479,5337
3480,2873
3481,3477
3482,5682
3483,2677
3484,5384
3485,5349
3486,6649
3487,5896
3488,3794
3489,6589
3490,2582
3491,1522
3492,6672
3493,1744
3494,4253
3495,4371
3496,2969
3497,4396
3498,9302
3499,1573
3500,749
3501,2866
3502,7001
3503,1507
3504,3076
3505,7989
3506,746
3507,2754
3508,1922
3509,8713
3510,653
3511,6250
3512,5933
3513,99
3514,4900
3515,7585
3516,740
3517,631
3518,2463
3519,8454
3520,6929
3521,7670
3522,2493
3523,6809
3524,9733
3525,9216
3526,3480
3527,5779
3528,6451
3529,8637
3530,3000
3531,6026
3532,8464
3533,5920
3534,2237
3535,1768
3536,569
3537,3935
3538,853
3539,1931
3540,11
3541,3550
3542,4146
3543,1184
3544,6327
3545,8371
3546,2655
3547,6698
3548,2327
3549,4108
3550,7245
3551,5177
3552,1487
3553,3242
3554,952
3555,2084
3556,1772
3557,7025
3558,2542
3559,4031
3560,2108
3561,8157
3562,9784
3563,3423
3564,6599
3565,6233
3566,130
3567,4300
3568,5029
3569,3721
3570,1067
3571,3680
3572,9213
3573,6939
3574,3581
3575,978
3576,1147
3577,5460
3578,2120
3579,952
3580,8624
3581,4355
3582,2696
3583,706
3584,8980
3585,1120
3586,488
3587,1041
3588,5802
3589,3032
3590,4386
3591,3522
3592,4320
3593,8233
3594,274
3595,2685
3596,1634
3597,41
3598,378
3599,6168
3600,9768
3601,3172
3602,549
3603,498
3604,3236
3605,8151
3606,4337
3607,1298
3608,3073
3609,4097
3610,5855
3611,6695
3612,602
3613,2390
3614,5384
3615,5362
3616,1270
3617,2966
3618,5826
3619,674
3620,689
3621,251
3622,6992
3623,7770
3624,4975
3625,3084
3626,798
3627,9589
3628,2551
3629,9375
3630,8776
3631,6165
3632,5593
3633,4456
3634,5553
3635,3863
3636,8877
3637,7976
3638,2836
3639,5201
3640,8816
3641,2303
3642,7801
3643,2727
3644,107
3645,289
3646,3423
3647,8478
3648,6381
3649,2710
3650,3345
3651,3096
3652,15
3653,1810
3654,4610
3655,8296
3656,299
3657,5449
3658,9083
3659,3650
3660,1747
3661,1214
3662,2865
3663,3654
3664,7472
3665,5899
3666,9206
3667,9755
3668,95
3669,2719
3670,8023
3671,4474
3672,3880
3673,7168
3674,5475
3675,3825
3676,1217
3677,7650
3678,7647
3679,6559
3680,8234
3681,4557
3682,2611
3683,9843
3684,2773
3685,1219
3686,2892
3687,4585
3688,9870
3689,6124
3690,4764
3691,4550
3692,1161
3693,4510
3694,887
3695,3325
3696,1466
3697,7228
3698,2230
3699,7361
3700,5247
3701,4630
3702,6486
3703,6573
3704,7021
3705,1784
3706,6434
3707,3888
3708,6897
3709,189
3710,6255
3711,3910
3712,4541
3713,1181
3714,5441
3715,7634
3716,315
3717,683
3718,1536
3719,6689
3720,1434
3721,7096
3722,31
3723,3935
3724,667
3725,8292
3726,2360
3727,2993
3728,8225
3729,2538
3730,2059
3731,3464
3732,800
3733,591
3734,457
3735,1942
3736,1746
3737,4043
3738,1695
3739,3088
3740,6765
3741,2414
3742,305
3743,9831
3744,429
3745,2174
3746,5645
3747,9548
3748,316
3749,1785
3750,1415
3751,2687
3752,7735
3753,8850
3754,3465
3755,8716
3756,6698
3757,2364
3758,5432
3759,6813
3760,943
3761,3108
3762,7953
3763,3420
3764,6194
3765,2048
3766,5412
3767,2856
3768,5249
3769,2327
3770,2910
3771,7219
3772,8560
3773,5478
3774,47
3775,7537
3776,4059
3777,8827
3778,8979
3779,2241
3780,7637
3781,5345
3782,9799
3783,7034
3784,1039
3785,4989
3786,6888
3787,6857
3788,8427
3789,2950
3790,4174
3791,7538
3792,4665
3793,2442
3794,8195
3795,6403
3796,6352
3797,5079
3798,3692
3799,2588
3800,5558
3801,6194
3802,8546
3803,2215
3804,4828
3805,7521
3806,2364
3807,396
3808,7101
3809,6190
3810,3171
3811,6361
3812,10
3813,3309
3814,4988
3815,8377
3816,7350
3817,1824
3818,8832
3819,2284
3820,7689
3821,1831
3822,498
3823,1337
3824,4814
3825,7733
3826,2135
3827,2543
3828,1245
3829,3372
3830,7552
3831,1276
3832,7869
3833,4736
3834,7909
3835,222
3836,6440
3837,2552
3838,7699
3839,2389
3840,6893
3841,253
3842,6125
3843,1524
3844,1792
3845,676
3846,6110
3847,6108
3848,3812
3849,8533
3850,3528
3851,4667
3852,4833
3853,4396
3854,5145
3855,8483
3856,8618
3857,1802
3858,702
3859,8039
3860,19
3861,2040
3862,6777
3863,95
3864,6719
3865,7680
3866,310
3867,3495
3868,5565
3869,4296
3870,1087
3871,4358
3872,5651
3873,2792
3874,3464
3875,7147
3876,8969
3877,2865
3878,3716
3879,4184
3880,6294
3881,7320
3882,4581
3883,4365
3884,5432
3885,2535
3886,1591
3887,3123
3888,3236
3889,5382
3890,5878
3891,48
3892,5836
3893,3310
3894,7657
3895,9714
3896,1261
3897,3794
3898,9685
3899,6047
3900,3611
3901,544
3902,8254
3903,5269
3904,68
3905,8506
3906,1905
3907,3209
3908,4077
3909,1364
3910,1501
3911,1513
3912,3866
3913,4713
3914,5550
3915,8372
3916,7061
3917,272
3918,7722
3919,1411
3920,4976
3921,2155
3922,9156
3923,3612
3924,6633
3925,6397
3926,7390
3927,3992
3928,6863
3929,7344
3930,1317
3931,4199
3932,9563
3933,7245
3934,1912
3935,2064
3936,1040
3937,741
3938,2367
3939,2270
3940,2728
3941,7554
3942,7384
3943,3291
3944,7920
3945,5730
3946,5189
3947,7272
3948,4894
3949,123
3950,1565
3951,7557
3952,2453
3953,6298
3954,7230
3955,6033
3956,6759
3957,7352
3958,3062
3959,2510
3960,4469
3961,1527
3962,8527
3963,6468
3964,1549
3965,6320
3966,7141
3967,5066
3968,7504
3969,8884
3970,1022
3971,6802
3972,1456
3973,5433
3974,8224
3975,619
3976,44
3977,4897
3978,4657
3979,4609
3980,8098
3981,8499
3982,741
3983,533
3984,5484
3985,8559
3986,3744
3987,6443
3988,8231
3989,4762
3990,7972
3991,4246
3992,3087
3993,733
3994,4236
3995,4509
3996,4731
3997,3483
3998,5431
3999,4820
4000,5859
4001,1945
4002,6293
4003,5414
4004,2793
4005,7525
4006,689
4007,2670
4008,6222
4009,4025
4010,4066
4011,7729
4012,6133
4013,7582
4014,4753
4015,722
4016,2922
4017,7657
4018,881
4019,8083
4020,4647
4021,7087
4022,12
4023,3079
4024,7953
4025,1660
4026,1739
4027,1480
4028,1161
4029,4604
4030,2855
4031,7821
4032,9470
4033,6862
4034,593
4035,5304
4036,2123
4037,1687
4038,8440
4039,8093
4040,1148
4041,4935
4042,6967
4043,9627
4044,852
4045,5225
4046,8065
4047,2091
4048,1649
4049,1749
4050,7306
4051,5186
4052,6539
4053,7065
4054,3963
4055,91
4056,6239
4057,6242
4058,1924
4059,8026
4060,8390
4061,5560
4062,6523
4063,9412
4064,4976
4065,5539
4066,8293
4067,8840
4068,3416
4069,4509
4070,4503
4071,2255
4072,250
4073,257
4074,2020
4075,4682
4076,59
4077,113
4078,3214
4079,7839
4080,1767
4081,5922
4082,6683
4083,917
4084,922
4085,6857
4086,8698
4087,6843
4088,5236
4089,5068
4090,1644
4091,3413
4092,3426
4093,741
4094,8401
4095,1127
4096,9161
4097,7122
4098,6058
4099,7043
4100,448
4101,988
4102,1514
4103,9017
4104,4307
4105,7049
4106,4200
4107,8415
4108,510
4109,5725
4110,684
4111,1800
4112,6733
4113,558
4114,606
4115,7259
4116,2787
4117,5012
4118,9158
4119,6401
4120,7466
4121,4870
4122,7160
4123,1086
4124,629
4125,3908
4126,2170
4127,4846
4128,1865
4129,3745
4130,8626
4131,5581
4132,1111
4133,5610
4134,7095
4135,2669
4136,6536
4137,566
4138,3135
4139,1361
4140,3663
4141,3200
4142,5936
4143,3681
4144,7268
4145,5882
4146,3874
4147,2
4148,7255
4149,2398
4150,4029
4151,9196
4152,3440
4153,1304
4154,4803
4155,1919
4156,3583
4157,3816
4158,564
4159,1602
4160,181
4161,2328
4162,6765
4163,6150
4164,3956
4165,5111
4166,6902
4167,1239
4168,3806
4169,7799
4170,6599
4171,2697
4172,4683
4173,3733
4174,7609
4175,4092
4176,941
4177,1832
4178,5042
4179,7487
4180,997
4181,1879
4182,5040
4183,1176
4184,141
4185,9543
4186,459
4187,4020
4188,8609
4189,937
4190,931
4191,3675
4192,7783
4193,466
4194,7133
4195,1560
4196,3836
4197,827
4198,8618
4199,1802
4200,3058
4201,7942
4202,874
4203,792
4204,6158
4205,1463
4206,291
4207,7639
4208,8343
4209,771
4210,7911
4211,9045
4212,2
4213,1563
4214,3457
4215,6170
4216,8624
4217,885
4218,7621
4219,4890
4220,6670
4221,5703
4222,4424
4223,4295
4224,1761
4225,1529
4226,7588
4227,96
4228,2369
4229,3199
4230,5007
4231,3984
4232,229
4233,3350
4234,4548
4235,4093
4236,4970
4237,2092
4238,4356
4239,6799
4240,621
4241,914
4242,1130
4243,2821
4244,8464
4245,2706
4246,8999
4247,2261
4248,9654
4249,4759
4250,1664
4251,1056
4252,679
4253,1277
4254,3181
4255,7166
4256,2015
4257,8062
4258,1598
4259,3223
4260,6213
4261,7260
4262,3652
4263,1576
4264,1857
4265,1501
4266,2327
4267,4448
4268,6836
4269,4356
4270,3098
4271,1309
4272,2532
4273,2365
4274,240
4275,3274
4276,870
4277,2955
4278,1526
4279,444
4280,5401
4281,952
4282,517
4283,6142
4284,8760
4285,7667
4286,6002
4287,4939
4288,7367
4289,6793
4290,7493
4291,2253
4292,4648
4293,333
4294,4877
4295,5311
4296,3585
4297,2064
4298,8652
4299,563
4300,4470
4301,4704
4302,8621
4303,5785
4304,7135
4305,3332
4306,7699
4307,2521
4308,7570
4309,2329
4310,2157
4311,3776
4312,2499
4313,2525
4314,155
4315,3494
4316,8522
4317,895
4318,5859
4319,3384
4320,7460
4321,5711
4322,3176
4323,2125
4324,3087
4325,1334
4326,4080
4327,7484
4328,8085
4329,2159
4330,5872
4331,2122
4332,1785
4333,5549
4334,8542
4335,6216
4336,8523
4337,944
4338,5482
4339,7344
4340,6181
4341,1072
4342,1260
4343,3516
4344,3752
4345,1158
4346,7573
4347,5652
4348,947
4349,9705
4350,7880
4351,380
4352,3271
4353,2916
4354,3322
4355,95
4356,1024
4357,2137
4358,2452
4359,9354
4360,2546
4361,8787
4362,3355
4363,2262
4364,8394
4365,8075
4366,2907
4367,3904
4368,3709
4369,8760
4370,6413
4371,1561
4372,678
4373,2544
4374,8679
4375,7785
4376,6698
4377,1157
4378,7565
4379,8454
4380,4740
4381,5187
4382,7634
4383,8988
4384,5625
4385,2782
4386,4848
4387,6139
4388,5690
4389,276
4390,7259
4391,4305
4392,8255
4393,4131
4394,987
4395,1516
4396,5394
4397,2376
4398,9059
4399,915
4400,4557
4401,7979
4402,1476
4403,8691
4404,2642
4405,8152
4406,3188
4407,918
4408,3311
4409,4725
4410,4290
4411,7287
4412,2891
4413,4272
4414,8121
4415,8735
4416,129
4417,4657
4418,4527
4419,5190
4420,7018
4421,9057
4422,7852
4423,7466
4424,355
4425,8698
4426,2148
4427,9140
4428,1871
4429,3207
4430,9273
4431,4801
4432,39
4433,8717
4434,755
4435,579
4436,5148
4437,2031
4438,5623
4439,3197
4440,7546
4441,5781
4442,6461
4443,4402
4444,4722
4445,1128
4446,3831
4447,214
4448,108
4449,4386
4450,8150
4451,8095
4452,6621
4453,6053
4454,1279
4455,7518
4456,118
4457,321
4458,4411
4459,3451
4460,3900
4461,2591
4462,3358
4463,913
4464,3344
4465,839
4466,1533
4467,5022
4468,6586
4469,2190
4470,745
4471,618
4472,1396
4473,2814
4474,2248
4475,5534
4476,1625
4477,3241
4478,4106
4479,4254
4480,6965
4481,3349
4482,9055
4483,9068
4484,4753
4485,8874
4486,540
4487,6419
4488,5946
4489,1300
4490,1167
4491,3095
4492,1752
4493,3190
4494,4441
4495,214
4496,2489
4497,1583
4498,3094
4499,5399
4500,2197
4501,6605
4502,5013
4503,5424
4504,4612
4505,469
4506,4773
4507,3885
4508,4850
4509,1521
4510,4724
4511,3228
4512,297
4513,6135
4514,7665
4515,1965
4516,4610
4517,5064
4518,7070
4519,9161
4520,2578
4521,4683
4522,5716
4523,2054
4524,2873
4525,2004
4526,7552
4527,25
4528,6785
4529,3152
4530,2462
4531,2380
4532,461
4533,5245
4534,7233
4535,7164
4536,1047
4537,7031
4538,6145
4539,6967
4540,3558
4541,2671
4542,2789
4543,4036
4544,2780
4545,3517
4546,8241
4547,7110
4548,3618
4549,5861
4550,4444
4551,5768
4552,8733
4553,4295
4554,7419
4555,3089
4556,3673
4557,4571
4558,8909
4559,3515
4560,312
4561,7526
4562,8881
4563,7997
4564,3283
4565,8143
4566,9670
4567,9130
4568,983
4569,2361
4570,8126
4571,5209
4572,1176
4573,6917
4574,42
4575,6038
4576,7185
4577,1123
4578,3550
4579,5390
4580,466
4581,2599
4582,3284
4583,1042
4584,4572
4585,1377
4586,3093
4587,6622
4588,2628
4589,8519
4590,2607
4591,9083
4592,5877
4593,2852
4594,6835
4595,19
4596,6492
4597,4519
4598,8753
4599,366
4600,4451
4601,1855
4602,3396
4603,2454
4604,896
4605,5120
4606,3559
4607,4653
4608,5619
4609,2075
4610,634
4611,3870
4612,241
4613,3992
4614,3908
4615,1634
4616,6311
4617,123
4618,3376
4619,4057
4620,821
4621,427
4622,9577
4623,4493
4624,3524
4625,3678
4626,1269
4627,2407
4628,8610
4629,560
4630,3243
4631,5540
4632,598
4633,7644
4634,1487
4635,4051
4636,5
4637,3698
4638,9686
4639,3113
4640,3176
4641,956
4642,1560
4643,266
4644,490
4645,3299
4646,9309
4647,585
4648,9807
4649,3169
4650,341
4651,6192
4652,8147
4653,3879
4654,2014
4655,5721
4656,5144
4657,2768
4658,2266
4659,9533
4660,2127
4661,1256
4662,2114
4663,3695
4664,9324
4665,1477
4666,6300
4667,9819
4668,7667
4669,6863
4670,181
4671,543
4672,5865
4673,2980
4674,78
4675,5038
4676,7643
4677,1338
4678,2216
4679,2860
4680,2408
4681,1537
4682,2302
4683,4449
4684,7987
4685,8264
4686,2317
4687,2530
4688,3524
4689,3707
4690,1986
4691,3727
4692,4427
4693,2191
4694,6164
4695,407
4696,2449
4697,5937
4698,1166
4699,3028
4700,6129
4701,1914
4702,7066
4703,8155
4704,5303
4705,373
4706,1375
4707,8100
4708,1272
4709,2863
4710,656
4711,4857
4712,271
4713,8304
4714,6695
4715,1895
4716,8229
4717,2507
4718,780
4719,2245
4720,1293
4721,6058
4722,6176
4723,1560
4724,2096
4725,3622
4726,1006
4727,541
4728,8808
4729,4044
4730,792
4731,1484
4732,7860
4733,4124
4734,6573
4735,1552
4736,5270
4737,5927
4738,3880
4739,1781
4740,7352
4741,3552
4742,1267
4743,4380
4744,3344
4745,3497
4746,1918
4747,2210
4748,8510
4749,9867
4750,4054
4751,417
4752,8776
4753,5907
4754,8332
4755,8220
4756,7205
4757,8641
4758,3820
4759,3836
4760,370
4761,7282
4762,3746
4763,4421
4764,4309
4765,4438
4766,3734
4767,2755
4768,3082
4769,4447
4770,1456
4771,282
4772,627
4773,5697
4774,2589
4775,5005
4776,171
4777,3869
4778,5474
4779,6759
4780,6038
4781,8059
4782,182
4783,1893
4784,1606
4785,6653
4786,1505
4787,83
4788,9870
4789,3391
4790,46
4791,6354
4792,4836
4793,8002
4794,582
4795,3690
4796,5709
4797,840
4798,8132
4799,8048
4800,1636
4801,4838
4802,2423
4803,5421
4804,3208
4805,1439
4806,3727
4807,602
4808,8201
4809,1406
4810,1322
4811,530
4812,6160
4813,6672
4814,7591
4815,5206
4816,6533
4817,1014
4818,8352
4819,5427
4820,8440
4821,1365
4822,6354
4823,9128
4824,1769
4825,6231
4826,5353
4827,716
4828,4446
4829,7443
4830,6736
4831,5834
4832,3005
4833,575
4834,6092
4835,7190
4836,331
4837,8533
4838,5213
4839,3537
4840,19
4841,8524
4842,6110
4843,5098
4844,1145
4845,8326
4846,8481
4847,4070
4848,6479
4849,6064
4850,7053
4851,2125
4852,3678
4853,3521
4854,6041
4855,9375
4856,3047
4857,1212
4858,5618
4859,3691
4860,1784
4861,3444
4862,3740
4863,2891
4864,2374
4865,2975
4866,407
4867,9036
4868,4329
4869,8016
4870,6067
4871,708
4872,1802
4873,4650
4874,1988
4875,8712
4876,3448
4877,2421
4878,4947
4879,7433
4880,6476
4881,775
4882,5435
4883,2127
4884,8674
4885,7155
4886,6321
4887,7272
4888,3609
4889,4822
4890,5063
4891,7664
4892,5972
4893,2199
4894,4014
4895,1137
4896,7237
4897,6249
4898,6919
4899,7860
4900,9591
4901,7756
4902,9024
4903,7909
4904,3616
4905,4514
4906,7401
4907,831
4908,3781
4909,7305
4910,4689
4911,1782
4912,1685
4913,6191
4914,4586
4915,3288
4916,252
4917,1006
4918,5044
4919,4833
4920,843
4921,4362
4922,3738
4923,4006
4924,956
4925,2171
4926,3353
4927,837
4928,1021
4929,6624
4930,3967
4931,7076
4932,9685
4933,7518
4934,9304
4935,8988
4936,2000
4937,7201
4938,7265
4939,9537
4940,8141
4941,4314
4942,4279
4943,1856
4944,3052
4945,3517
4946,3636
4947,6812
4948,7326
4949,7570
4950,5126
4951,8279
4952,3291
4953,3506
4954,5187
4955,8615
4956,473
4957,1512
4958,701
4959,641
4960,1999
4961,407
4962,8716
4963,4664
4964,7875
4965,4793
4966,8295
