index_in_source,combined_position
2574,5376
2575,5515
2576,8534
2577,666
2578,4632
2579,2500
2580,518
2581,3094
2582,1251
2583,3851
2584,8599
2585,2284
2586,1000
2587,459
2588,6026
2589,2469
2590,320
2591,4250
2592,6736
2593,8380
2594,8497
2595,7977
2596,9419
2597,7109
2598,6319
2599,2535
2600,9566
2601,5032
2602,3040
2603,145
2604,223
2605,181
2606,6265
2607,3358
2608,6851
2609,7396
2610,3742
2611,5985
2612,2963
2613,2970
2614,9014
2615,3410
2616,2089
2617,2470
2618,895
2619,2769
2620,2032
2621,9013
2622,6007
2623,6004
2624,3419
2625,6382
2626,1814
2627,8155
2628,6327
2629,1498
2630,1294
2631,5292
2632,4487
2633,8491
2634,4495
2635,4739
2636,1129
2637,9299
2638,930
2639,1941
2640,5024
2641,2543
2642,7064
2643,6198
2644,6517
2645,2450
2646,2173
2647,1646
2648,2795
2649,1287
2650,6099
2651,3761
2652,2555
2653,26
2654,2594
2655,5783
2656,1402
2657,2044
2658,4732
2659,1279
2660,2281
2661,3080
2662,9065
2663,9019
2664,6698
2665,2921
2666,1522
2667,6698
2668,6646
2669,6998
2670,1740
2671,6864
2672,6390
2673,4401
2674,1450
2675,2765
2676,2462
2677,3258
2678,2637
2679,2282
2680,4037
2681,9223
2682,9015
2683,9204
2684,6338
2685,1438
2686,8452
2687,4150
2688,2463
2689,573
2690,1698
2691,9464
2692,5428
2693,828
2694,2276
2695,1521
2696,3979
2697,7106
2698,1464
2699,3146
2700,1438
2701,2446
2702,6154
2703,7599
2704,2087
2705,3371
2706,4539
2707,7655
2708,5180
2709,7693
2710,4165
2711,4120
2712,381
2713,8159
2714,7451
2715,1941
2716,2819
2717,569
2718,4382
2719,5323
2720,2620
2721,1562
2722,7997
2723,3992
2724,9849
2725,5505
2726,3785
2727,2385
2728,5665
2729,2414
2730,5077
2731,2184
2732,57
2733,1285
2734,463
2735,9579
2736,1910
2737,8941
2738,1351
2739,4887
2740,1810
2741,9791
2742,3817
2743,3156
2744,4851
2745,1787
2746,4297
2747,5187
2748,1143
2749,2521
2750,4800
2751,1414
2752,7388
2753,3817
2754,3422
2755,637
2756,5012
2757,7
2758,2151
2759,1152
2760,3354
2761,7558
2762,7559
2763,3760
2764,7227
2765,2997
2766,5461
2767,3107
2768,2496
2769,3551
2770,5840
2771,2331
2772,5946
2773,8057
2774,4953
2775,227
2776,5052
2777,2568
2778,5144
2779,2302
2780,8777
2781,1082
2782,8100
2783,556
2784,1477
2785,8752
2786,3558
2787,484
2788,3861
2789,3791
2790,8070
2791,1486
2792,4876
2793,4839
2794,928
2795,6691
2796,4297
2797,3558
2798,8381
2799,6457
2800,4846
2801,4791
2802,1891
2803,1833
2804,1997
2805,8332
2806,6858
2807,9128
2808,8100
2809,3997
2810,7394
2811,1883
2812,602
2813,2490
2814,7731
2815,2217
2816,488
2817,440
2818,5513
2819,1824
2820,4239
2821,8572
2822,3171
2823,5253
2824,7489
2825,5345
2826,159
2827,7256
2828,232
2829,2612
2830,905
2831,101
2832,8080
2833,7464
2834,3875
2835,1023
2836,7703
2837,4620
2838,1527
2839,6996
2840,2150
2841,1489
2842,7317
2843,2486
2844,156
2845,9578
2846,1844
2847,3381
2848,4962
2849,5575
2850,8122
2851,8986
2852,5909
2853,423
2854,155
2855,1185
2856,2198
2857,4855
2858,3930
2859,707
2860,3959
2861,9849
2862,1820
2863,2790
2864,2647
2865,5341
2866,1949
2867,3238
2868,7330
2869,5878
2870,7433
2871,5770
2872,3469
2873,9014
2874,272
2875,6137
2876,5638
2877,4513
2878,2467
2879,3967
2880,5453
2881,1117
2882,5827
2883,2260
2884,647
2885,1830
2886,1269
2887,507
2888,3826
2889,3572
2890,9577
2891,3770
2892,141
2893,2825
2894,3101
2895,2768
2896,1574
2897,2376
2898,1550
2899,189
2900,67
2901,6539
2902,6996
2903,9053
2904,1075
2905,5938
2906,2671
2907,4613
2908,2651
2909,2892
2910,5825
2911,697
2912,586
2913,8955
2914,2191
2915,5383
2916,482
2917,4439
2918,8364
2919,2226
2920,949
2921,3677
2922,2775
2923,5743
2924,5869
2925,3661
2926,6305
2927,9467
2928,9105
2929,761
2930,1202
2931,1482
2932,7305
2933,4611
2934,3605
2935,5978
2936,609
2937,5736
2938,2830
2939,1421
2940,2308
2941,5874
2942,3200
2943,6507
2944,3551
2945,5666
2946,4935
2947,2735
2948,2846
2949,4657
2950,6639
2951,787
2952,3228
2953,3453
2954,3005
2955,3404
2956,4770
2957,9150
2958,668
2959,8096
2960,152
2961,1197
2962,5769
2963,5389
2964,2049
2965,530
2966,2691
2967,4821
2968,3636
2969,8210
2970,4135
2971,9917
2972,1457
2973,1237
2974,3330
2975,3735
2976,6811
2977,5280
2978,3638
2979,4738
2980,1386
2981,5996
2982,1560
2983,6483
2984,174
2985,1367
2986,1990
2987,6488
2988,533
2989,3559
2990,705
2991,4662
2992,640
2993,7635
2994,2494
2995,4464
2996,8131
2997,2787
2998,7373
2999,384
3000,5539
3001,545
3002,3339
3003,3220
3004,1655
3005,7861
3006,5453
3007,3145
3008,228
3009,364
3010,1887
3011,6084
3012,9355
3013,4829
3014,8339
3015,9095
3016,9517
3017,2332
3018,5905
3019,8158
3020,3847
3021,7025
3022,2270
3023,5927
3024,5095
3025,5139
3026,5188
3027,6266
3028,306
3029,5951
3030,1396
3031,572
3032,2024
3033,1059
3034,1758
3035,8784
3036,7534
3037,326
3038,5757
3039,2578
3040,2018
3041,9127
3042,5708
3043,5674
3044,3320
3045,9610
3046,6221
3047,938
3048,8355
3049,9423
3050,8060
3051,1326
3052,221
3053,6109
3054,9022
3055,3200
3056,372
3057,5553
3058,1212
3059,7740
3060,8786
3061,6783
3062,1146
3063,7737
3064,6534
3065,4801
3066,4567
3067,2890
3068,6758
3069,2768
3070,5122
3071,5157
3072,4473
3073,3594
3074,2603
3075,9225
3076,831
3077,2092
3078,8182
3079,8690
3080,4207
3081,103
3082,5466
3083,2769
3084,4403
3085,963
3086,2728
3087,3225
3088,778
3089,475
3090,5021
3091,6419
3092,4898
3093,9476
3094,3893
3095,1736
3096,9254
3097,29
3098,660
3099,614
3100,8775
3101,2290
3102,8398
3103,4248
3104,5692
3105,1259
3106,5401
3107,6679
3108,9405
3109,2015
3110,9856
3111,4044
3112,301
3113,3417
3114,3104
3115,2688
3116,703
3117,6886
3118,1519
3119,2097
3120,1537
3121,8459
3122,8392
3123,342
3124,8207
3125,4177
3126,3465
3127,2030
3128,3352
3129,1689
3130,2557
3131,5369
3132,4675
3133,5608
3134,1228
3135,509
3136,3290
3137,4049
3138,877
3139,1956
3140,3937
3141,1062
3142,2549
3143,2771
3144,3898
3145,5271
3146,7549
3147,4050
3148,3856
3149,201
3150,2523
3151,1355
3152,458
3153,261
3154,603
3155,249
3156,1426
3157,2296
3158,6462
3159,5945
3160,3001
3161,3182
3162,7246
3163,5928
3164,6106
3165,7510
3166,3079
3167,6143
3168,7661
3169,5438
3170,595
3171,2653
3172,702
3173,116
3174,728
3175,3113
3176,7995
3177,2769
3178,936
3179,3461
3180,4714
3181,6165
3182,2222
3183,188
3184,1304
3185,3423
3186,5067
3187,7356
3188,7377
3189,4171
3190,206
3191,6686
3192,291
3193,4608
3194,9189
3195,5379
3196,984
3197,8881
3198,2129
3199,5094
3200,776
3201,777
3202,7903
3203,2364
3204,1694
3205,9527
3206,1376
3207,211
3208,5437
3209,8687
3210,5918
3211,5243
3212,686
3213,73
3214,9049
3215,3439
3216,4572
3217,8539
3218,685
3219,7149
3220,3755
3221,7889
3222,4420
3223,3396
3224,3623
3225,8137
3226,6508
3227,4095
3228,3042
3229,4686
3230,4691
3231,7171
3232,7381
3233,8909
3234,5838
3235,537
3236,1963
3237,3326
3238,8092
3239,7592
3240,1605
3241,5678
3242,6731
3243,1846
3244,4044
3245,7631
3246,1621
3247,297
3248,3336
3249,9894
3250,137
3251,1393
3252,4243
3253,1028
3254,5855
3255,3261
3256,6724
3257,2059
3258,4419
3259,5797
3260,6526
3261,9587
3262,2566
3263,3176
3264,3831
3265,2158
3266,7973
3267,8313
3268,1101
3269,7395
3270,465
3271,5765
3272,1071
3273,129
3274,418
3275,7644
3276,2343
3277,8006
3278,808
3279,8795
3280,2677
3281,4454
3282,1557
3283,6870
3284,1101
3285,1723
3286,582
3287,2107
3288,109
3289,250
3290,4815
3291,4269
3292,7883
3293,1257
3294,4916
3295,762
3296,3103
3297,3674
3298,985
3299,1207
3300,1704
3301,3017
3302,6201
3303,3191
3304,8870
3305,222
3306,4789
3307,3762
3308,6012
3309,128
3310,213
3311,5414
3312,3640
3313,9562
3314,4603
3315,2674
3316,7702
3317,9584
3318,5405
3319,276
3320,1374
3321,628
3322,4386
3323,876
3324,9736
3325,3992
3326,7044
3327,9425
3328,205
3329,3881
3330,1255
3331,4304
3332,2942
3333,256
3334,878
3335,4355
3336,3510
3337,6971
3338,6104
3339,4420
3340,6650
3341,1533
3342,1472
3343,5317
3344,3724
3345,6818
3346,7621
3347,1813
3348,1130
3349,4253
3350,1775
3351,1767
3352,611
3353,324
3354,3089
3355,3732
3356,9540
3357,64
3358,811
3359,3768
3360,7959
3361,7218
3362,3155
3363,2368
3364,6408
3365,7192
3366,2883
3367,3118
3368,5753
3369,587
3370,664
3371,9062
3372,2989
3373,415
3374,9682
3375,6079
3376,4213
3377,5831
3378,745
3379,8006
3380,7821
3381,8221
3382,1249
3383,1553
3384,6151
3385,1505
3386,6540
3387,6484
3388,6467
3389,2677
3390,679
3391,9451
3392,2563
3393,4273
3394,9617
3395,5655
3396,5262
3397,4156
3398,2979
3399,8263
3400,392
3401,2076
3402,1550
3403,5504
3404,5424
3405,5173
3406,3092
3407,6851
3408,1288
3409,7679
3410,3189
3411,9807
3412,4859
3413,757
3414,8797
3415,4037
3416,7091
3417,665
3418,1358
3419,4980
3420,1631
3421,1171
3422,1273
3423,24
3424,284
3425,138
3426,698
3427,5428
3428,2415
3429,3565
3430,6157
3431,3128
3432,7381
3433,1835
3434,1729
3435,5027
3436,1947
3437,658
3438,8965
3439,4623
3440,296
3441,342
3442,6462
3443,3058
3444,8405
3445,5086
3446,4019
3447,7548
3448,8847
3449,4934
3450,6179
3451,5717
3452,6622
3453,3569
3454,562
3455,2623
3456,856
3457,7063
3458,2005
3459,6161
3460,4797
3461,8855
3462,5186
3463,5733
3464,8339
3465,646
3466,5885
3467,1321
3468,2227
3469,1205
3470,8051
3471,7166
3472,4331
3473,645
3474,8574
3475,973
3476,6340
3477,1324
3478,833
3479,5506
3480,4091
3481,483
3482,2760
3483,5165
3484,7279
3485,269
3486,938
3487,327
3488,7837
3489,9692
3490,8407
3491,2474
3492,6271
3493,4303
3494,614
3495,9157
3496,8032
3497,207
3498,1372
3499,1137
3500,1078
3501,7232
3502,4044
3503,1270
3504,6136
3505,2884
3506,2724
3507,820
3508,1484
3509,5443
3510,2158
3511,5810
3512,4351
3513,8422
3514,5137
3515,9138
3516,5751
3517,2961
3518,3183
3519,3503
3520,4537
3521,2759
3522,6297
3523,9317
3524,4335
3525,5147
3526,348
3527,5974
3528,3959
3529,1306
3530,6798
3531,6920
3532,4024
3533,1213
3534,458
3535,243
3536,5201
3537,4441
3538,83
3539,6013
3540,880
3541,1150
3542,4725
3543,3584
3544,2722
3545,1668
3546,8040
3547,3775
3548,4303
3549,4483
3550,4128
3551,3360
3552,4557
3553,6616
3554,3271
3555,3959
3556,4731
3557,5957
3558,9741
3559,3478
3560,5952
3561,7607
3562,1284
3563,379
3564,2058
3565,2930
3566,1598
3567,5692
3568,3376
3569,671
3570,2978
3571,747
3572,3892
3573,3966
3574,5419
3575,7165
3576,3811
3577,524
3578,4925
3579,1936
3580,1035
3581,7178
3582,7158
3583,6603
3584,5862
3585,333
3586,6243
3587,1343
3588,266
3589,316
3590,8300
3591,5640
3592,1394
3593,5231
3594,3016
3595,5200
3596,3671
3597,118
3598,5346
3599,7475
3600,1279
3601,3453
3602,2934
3603,5532
3604,1592
3605,4671
3606,369
3607,330
3608,4382
3609,2183
3610,6242
3611,2727
3612,24
3613,5534
3614,8763
3615,1818
3616,1567
3617,5135
3618,2126
3619,3727
3620,2052
3621,38
3622,59
3623,1608
3624,9495
3625,1063
3626,279
3627,9
3628,1073
3629,3851
3630,3620
3631,1264
3632,4488
3633,4167
3634,9014
3635,2909
3636,1421
3637,6266
3638,1306
3639,6884
3640,2406
3641,5143
3642,5977
3643,1590
3644,3599
3645,83
3646,5805
3647,3491
3648,7168
3649,6801
3650,6627
3651,8972
3652,8727
3653,3940
3654,6951
3655,8334
3656,8160
3657,7125
3658,8575
3659,5071
3660,2815
3661,325
3662,7143
3663,2899
3664,1891
3665,2116
3666,4192
3667,3338
3668,3608
3669,2257
3670,6442
3671,5883
3672,2054
3673,1794
3674,3390
3675,1282
3676,8131
3677,1495
3678,1449
3679,955
3680,3987
3681,2928
3682,1878
3683,6895
3684,4548
3685,5089
3686,4372
3687,1063
3688,7746
3689,4510
3690,2988
3691,8319
3692,8914
3693,486
3694,1545
3695,2328
3696,8409
3697,1177
3698,6293
3699,5219
3700,4702
3701,1090
3702,5641
3703,153
3704,230
3705,4267
3706,3011
3707,4548
3708,2433
3709,1002
3710,8685
3711,7655
3712,2595
3713,9156
3714,412
3715,2350
3716,4708
3717,9042
3718,92
3719,2710
3720,1256
3721,4414
3722,8851
3723,1506
3724,4331
3725,7231
3726,7181
3727,492
3728,4778
3729,3837
3730,1978
3731,5360
3732,2582
3733,3723
3734,4224
3735,1673
3736,2961
3737,4284
3738,8442
3739,5682
3740,3412
3741,818
3742,9181
3743,2650
3744,499
3745,1496
3746,6454
3747,1499
3748,2511
3749,4528
3750,7982
3751,1479
3752,5268
3753,3809
3754,498
3755,4622
3756,4115
3757,5377
3758,2428
3759,4073
3760,3347
3761,1606
3762,2394
3763,6495
3764,3422
3765,2784
3766,3659
3767,204
3768,501
3769,6311
3770,2288
3771,8001
3772,1966
3773,7241
3774,7989
3775,375
3776,1881
3777,2733
3778,3602
3779,4116
3780,6052
3781,3865
3782,5378
3783,7490
3784,612
3785,4491
3786,2175
3787,8308
3788,3236
3789,911
3790,1334
3791,155
3792,6083
3793,765
3794,3122
3795,4644
3796,6161
3797,8992
3798,8783
3799,1427
3800,485
3801,683
3802,399
3803,1426
3804,7031
3805,7559
3806,4239
3807,1358
3808,4023
3809,561
3810,6049
3811,8802
3812,2135
3813,3621
3814,8466
3815,4885
3816,633
3817,3549
3818,60
3819,957
3820,4778
3821,6498
3822,6715
3823,434
3824,7579
3825,6371
3826,7692
3827,4798
3828,1407
3829,1453
3830,3440
3831,3180
3832,7829
3833,330
3834,2645
3835,2708
3836,2282
3837,4448
3838,4865
3839,6891
3840,2672
3841,4623
3842,9605
3843,2122
3844,5236
3845,1963
3846,680
3847,2854
3848,8823
3849,48
3850,9540
3851,4566
3852,1439
3853,1374
3854,2398
3855,3060
3856,6787
3857,3977
3858,4122
3859,4169
3860,5840
3861,4806
3862,3839
3863,8006
3864,591
3865,6366
3866,5804
3867,3149
3868,1823
3869,2085
3870,7547
3871,685
3872,8095
3873,47
3874,124
3875,2345
3876,2926
3877,4543
3878,2804
3879,1027
3880,4793
3881,960
3882,4251
3883,2056
3884,978
3885,3521
3886,474
3887,977
3888,2846
3889,2855
3890,7918
3891,113
3892,8206
3893,4474
3894,884
3895,4090
3896,9770
3897,3768
3898,1737
3899,802
3900,1167
3901,8227
3902,4363
3903,2761
3904,785
3905,4404
3906,8308
3907,6374
3908,4727
3909,2286
3910,8189
3911,8096
3912,4943
3913,2832
3914,1562
3915,6208
3916,7811
3917,3630
3918,1317
3919,1617
3920,2451
3921,783
3922,8211
3923,5239
3924,1509
3925,563
3926,1366
3927,5034
3928,1966
3929,7106
3930,5197
3931,3213
3932,1697
3933,1983
3934,404
3935,1518
3936,7005
3937,3
3938,2860
3939,6447
3940,6583
3941,4835
3942,2715
3943,757
3944,4595
3945,4094
3946,6779
3947,2571
3948,8356
3949,1365
3950,3815
3951,6086
3952,1879
3953,2527
3954,6602
3955,338
3956,3213
3957,6296
3958,2134
3959,5388
3960,6312
3961,2706
3962,7533
3963,1402
3964,8302
3965,9581
3966,5544
3967,2350
3968,5455
3969,3265
3970,5224
3971,4207
3972,2617
3973,4190
3974,3543
3975,2848
3976,709
3977,3993
3978,7555
3979,6099
3980,2790
3981,5999
3982,1334
3983,8115
3984,8096
3985,6022
3986,1953
3987,5358
3988,6070
3989,3360
3990,5952
3991,1835
3992,3282
3993,1493
3994,8387
3995,4615
3996,1043
3997,5958
3998,1358
3999,1160
4000,2690
4001,6138
4002,3631
4003,589
4004,1361
4005,1054
4006,8974
4007,5960
4008,7530
4009,3326
4010,7109
4011,5681
4012,8811
4013,5581
4014,4574
4015,1800
4016,381
4017,1854
4018,593
4019,773
4020,2400
4021,4209
4022,1920
4023,7927
4024,2179
4025,355
4026,260
4027,1045
4028,5795
4029,3269
4030,7208
4031,1213
4032,8554
4033,9644
4034,5310
4035,7717
4036,557
4037,1630
4038,8372
4039,3448
4040,2475
4041,6766
4042,5640
4043,3708
4044,5134
4045,5842
4046,4996
4047,7305
4048,7464
4049,8314
4050,866
4051,5771
4052,1514
4053,1644
4054,2338
4055,4406
4056,307
4057,2746
4058,1529
4059,8045
4060,8166
4061,590
4062,6646
4063,4837
4064,2202
4065,2083
4066,193
4067,23
4068,6811
4069,2390
4070,7654
4071,2869
4072,2799
4073,571
4074,6358
4075,8117
4076,9149
4077,2280
4078,4060
4079,1246
4080,8521
4081,453
4082,6148
4083,6408
4084,1491
4085,749
4086,32
4087,9770
4088,4946
4089,6895
4090,8549
4091,2728
4092,77
4093,7178
4094,2681
4095,4134
4096,6762
4097,75
4098,2786
4099,2054
4100,521
4101,916
4102,3289
4103,6807
4104,6829
4105,9579
4106,3602
4107,8184
4108,753
4109,311
4110,2620
4111,1735
4112,4130
4113,9127
4114,7601
4115,5606
4116,5703
4117,2061
4118,3185
4119,1231
4120,3182
4121,796
4122,3628
4123,1956
4124,4834
4125,2755
4126,2736
4127,3486
4128,7662
4129,927
4130,7174
4131,4084
4132,8854
4133,7842
4134,853
4135,8418
4136,9580
4137,3284
4138,2013
4139,2969
4140,6969
4141,4847
4142,134
4143,5748
4144,807
4145,826
4146,3342
4147,4281
4148,1887
4149,8071
4150,1141
4151,9746
4152,5511
4153,8598
4154,8553
4155,1831
4156,2106
4157,8814
4158,1807
4159,3180
4160,3570
4161,7881
4162,6402
4163,2663
4164,8518
4165,2854
4166,282
4167,3368
4168,7140
4169,3567
4170,6497
4171,2095
4172,281
4173,2038
4174,6760
4175,508
4176,3541
4177,8982
4178,1168
4179,4234
4180,3493
4181,4634
4182,1566
4183,7062
4184,5779
4185,388
4186,6200
4187,5785
4188,4027
4189,5605
4190,4894
4191,14
4192,2470
4193,408
4194,2848
4195,1085
4196,3125
4197,2310
4198,3124
4199,2574
4200,1528
4201,2217
4202,5702
4203,8622
4204,173
4205,6037
4206,1307
4207,8478
4208,9138
4209,1762
4210,9095
4211,7119
4212,3208
4213,7789
4214,2038
4215,2766
4216,8507
4217,5201
4218,495
4219,2130
4220,7321
4221,3752
4222,6952
4223,965
4224,3463
4225,5213
4226,5744
4227,1408
4228,8426
4229,1007
4230,7572
4231,90
4232,2750
4233,1792
4234,5656
4235,1546
4236,287
4237,5355
4238,3314
4239,8462
4240,1709
4241,1099
4242,4911
4243,7929
4244,4749
4245,8363
4246,8000
4247,4113
4248,1484
4249,5856
4250,8514
4251,4072
4252,3718
4253,1806
4254,989
4255,8806
4256,3747
4257,6543
4258,6573
4259,2583
4260,608
4261,397
4262,7150
4263,2879
4264,135
4265,5826
4266,1489
4267,1422
4268,4652
4269,1648
4270,1219
4271,6970
4272,5208
4273,4909
4274,2389
4275,3592
4276,2589
4277,6540
4278,6645
4279,2537
4280,2120
4281,5109
4282,5454
4283,3240
4284,3986
4285,9220
4286,4731
4287,735
4288,8586
4289,1017
4290,4884
4291,2182
4292,5
4293,8647
4294,4938
4295,2954
4296,1568
4297,8962
4298,1592
4299,4683
4300,5182
4301,8508
4302,612
4303,673
4304,3140
4305,1335
4306,7360
4307,5826
4308,1760
4309,5872
4310,2415
4311,5888
4312,143
4313,4793
4314,3173
4315,4212
4316,7786
4317,3423
4318,7008
4319,6473
4320,7308
4321,8746
4322,623
4323,3632
4324,5596
4325,5183
4326,3434
4327,1092
4328,1151
4329,4517
4330,5691
4331,5255
4332,6102
4333,8093
4334,7592
4335,2192
4336,9223
4337,4640
4338,4884
4339,3203
4340,2249
4341,4614
4342,5128
4343,8994
4344,3572
4345,3869
4346,2457
4347,73
4348,981
4349,943
4350,8450
4351,887
4352,3851
4353,1512
4354,99
4355,3159
4356,2831
4357,7756
4358,397
4359,7327
4360,5286
4361,273
4362,98
4363,3226
4364,8016
4365,2981
4366,1099
4367,4419
4368,6032
4369,2208
4370,7221
4371,6424
4372,4106
4373,4152
4374,5243
4375,399
4376,4643
4377,3219
4378,5242
4379,8914
4380,2414
4381,5072
4382,5329
4383,1570
4384,1251
4385,307
4386,4528
4387,9282
4388,7448
4389,2171
4390,6211
4391,4630
4392,4629
4393,5152
4394,163
4395,2197
4396,5533
4397,2724
4398,522
4399,4439
4400,8689
4401,6508
4402,6970
4403,6010
4404,4768
4405,5363
4406,1055
4407,6578
4408,4958
4409,5721
4410,9415
4411,6138
4412,8417
4413,203
4414,4083
4415,837
4416,209
4417,3692
4418,5880
4419,8252
4420,3364
4421,9351
4422,2819
4423,380
4424,836
4425,5039
4426,903
4427,6398
4428,1599
4429,6549
4430,2843
4431,7611
4432,8462
4433,224
4434,3882
4435,8942
4436,8425
4437,684
4438,3475
4439,4128
4440,1086
4441,8814
4442,537
4443,7377
4444,7121
4445,4417
4446,7078
4447,4760
4448,8349
4449,1479
4450,4
4451,7389
4452,2337
4453,1188
4454,3963
4455,7803
4456,3864
4457,2848
4458,7327
4459,8298
4460,5438
4461,7223
4462,9584
4463,7400
4464,2209
4465,6672
4466,8677
4467,1216
4468,1690
4469,8539
4470,522
4471,3458
4472,693
4473,3969
4474,2696
4475,1162
4476,4103
4477,5431
4478,7624
4479,2958
4480,3268
4481,2645
4482,107
4483,7381
4484,5398
4485,3171
4486,7925
4487,4534
4488,6738
4489,378
4490,4200
4491,307
4492,5018
4493,4110
4494,926
4495,3269
4496,6800
4497,4329
4498,447
4499,2361
4500,2028
4501,6534
4502,5265
4503,1305
4504,596
4505,1372
4506,2266
4507,5827
4508,5632
4509,7292
4510,8239
4511,4611
4512,6906
4513,7933
4514,5300
4515,3315
4516,8521
4517,4478
4518,5046
4519,5512
4520,7036
4521,1560
4522,3925
4523,4053
4524,372
4525,1299
4526,7416
4527,6254
4528,7194
4529,3751
4530,6107
4531,2360
4532,2067
4533,6165
4534,8518
4535,6733
4536,3082
4537,6466
4538,2624
4539,71
4540,2607
4541,6776
4542,1217
4543,3433
4544,7703
4545,6751
4546,5158
4547,5775
4548,7525
4549,6748
4550,346
4551,280
4552,3933
4553,2882
4554,127
4555,1428
4556,6321
4557,3691
4558,970
4559,2353
4560,7934
4561,5676
4562,5550
4563,6728
4564,4442
4565,4502
4566,4461
4567,8293
4568,3833
4569,2066
4570,6196
4571,1429
4572,3258
4573,906
4574,5062
4575,1661
4576,5770
4577,6192
4578,8294
4579,1385
4580,6326
4581,2903
4582,2443
4583,9770
4584,1012
4585,424
4586,6467
4587,6753
4588,707
4589,1925
4590,3667
4591,138
4592,4784
4593,7930
4594,4682
4595,4394
4596,8584
4597,4201
4598,5826
4599,8426
4600,2472
4601,8592
4602,5737
4603,254
4604,768
4605,5952
4606,3485
4607,5324
4608,9604
4609,2616
4610,2059
4611,3816
4612,5846
4613,3197
4614,1402
4615,8668
4616,4051
4617,6866
4618,5462
4619,3322
4620,1122
4621,6029
4622,2342
4623,94
4624,3384
4625,7419
4626,207
4627,6201
4628,2083
4629,1039
4630,352
4631,4586
4632,6092
4633,5397
4634,1569
4635,537
4636,2530
4637,2344
4638,7879
4639,6131
4640,1738
4641,2331
4642,102
4643,2258
4644,1534
4645,7855
4646,5445
4647,1973
4648,7844
4649,8583
4650,2641
4651,9189
4652,3822
4653,2752
4654,314
4655,813
4656,1778
4657,4038
4658,5682
4659,8763
4660,9002
4661,102
4662,1534
4663,5021
4664,2462
4665,1982
4666,1948
4667,8315
4668,1573
4669,944
4670,3837
4671,1314
4672,2446
4673,1912
4674,8247
4675,4497
4676,5839
4677,7913
4678,6657
4679,5807
4680,2516
4681,6464
4682,7685
4683,5641
4684,1372
4685,4422
4686,500
4687,7521
4688,6873
4689,4815
4690,7342
4691,2964
4692,5357
4693,4363
4694,6238
4695,5541
4696,3128
4697,470
4698,761
4699,2
4700,118
4701,5061
4702,7813
4703,6390
4704,3326
4705,5234
4706,5102
4707,6826
4708,1006
4709,181
4710,1236
4711,5419
4712,7037
4713,7016
4714,8084
4715,8606
4716,3108
4717,8927
4718,7300
4719,1199
4720,6504
4721,4095
4722,5520
4723,663
4724,1103
4725,56
4726,3871
4727,7963
4728,120
4729,1326
4730,4134
4731,2912
4732,4349
4733,5501
4734,3930
4735,2572
4736,3845
4737,5380
4738,1515
4739,5504
4740,8851
4741,7238
4742,8811
4743,3222
4744,3892
4745,6162
4746,1341
4747,7257
4748,5540
4749,3126
4750,4034
4751,1866
4752,7761
4753,8349
4754,806
4755,7634
4756,4704
4757,5249
4758,3836
4759,6593
4760,1287
4761,1554
4762,5878
4763,82
4764,4607
4765,4143
4766,2824
4767,9496
4768,9652
4769,5409
4770,8711
4771,6519
4772,7774
4773,4568
4774,5146
4775,6147
4776,9204
4777,6533
4778,630
4779,5365
4780,9431
4781,258
4782,8617
4783,6916
4784,8699
4785,967
4786,8205
4787,1676
4788,3928
4789,7801
4790,2519
4791,9618
4792,6491
4793,350
4794,1972
4795,2559
4796,2819
4797,3002
4798,9891
4799,8328
4800,5199
4801,3199
4802,1654
4803,7564
4804,7449
4805,723
4806,3441
4807,1596
4808,1563
4809,6380
4810,3687
4811,6138
4812,2471
4813,6178
4814,6199
4815,1320
4816,3701
4817,4758
4818,3677
4819,1810
4820,1567
4821,3737
4822,6280
4823,4008
4824,3995
4825,7119
4826,8175
4827,3205
4828,5119
4829,4834
4830,7051
4831,6278
4832,5497
4833,2722
4834,329
4835,4579
4836,7961
4837,604
4838,916
4839,6947
4840,7463
4841,3504
4842,8838
4843,2069
4844,4536
4845,4685
4846,7869
4847,2488
4848,1485
4849,6297
4850,3628
4851,7194
4852,4964
4853,5514
4854,1959
4855,6895
4856,6021
4857,7888
4858,749
4859,2811
4860,4414
4861,8684
4862,2162
4863,1900
4864,4004
4865,5927
4866,5768
4867,8491
4868,6274
4869,2436
4870,8592
4871,1688
4872,1177
4873,5340
4874,4785
4875,6981
4876,2876
4877,4163
4878,3253
4879,3831
4880,18
4881,8366
4882,3130
4883,7212
4884,8275
4885,7438
4886,7876
4887,9814
4888,4156
4889,4445
4890,2666
4891,2891
4892,3960
4893,4544
4894,5762
4895,7556
4896,4165
4897,2281
4898,489
4899,5307
4900,3297
4901,505
4902,2311
4903,5148
4904,1901
4905,3393
4906,1525
4907,798
4908,674
4909,8063
4910,2361
4911,2853
4912,5734
4913,9453
4914,5911
4915,5383
4916,1692
4917,133
4918,1362
4919,1263
4920,2365
4921,4155
4922,4382
4923,6378
4924,4589
4925,258
4926,862
4927,1173
4928,5515
4929,3420
4930,5594
4931,5765
4932,3160
4933,3933
4934,8122
4935,7963
4936,8869
4937,7587
4938,8810
4939,6421
4940,6646
4941,7754
4942,2435
4943,5320
4944,2464
4945,7691
4946,7799
4947,3081
4948,89
4949,6070
4950,7522
4951,4519
4952,4253
4953,2607
4954,5138
4955,5478
4956,5909
4957,718
4958,6161
4959,814
4960,4776
4961,6158
4962,3671
