index_in_source,combined_position
2580,7213
2581,8379
2582,668
2583,1842
2584,979
2585,1121
2586,4030
2587,1067
2588,8378
2589,6268
2590,829
2591,6103
2592,5910
2593,5336
2594,160
2595,3868
2596,3550
2597,2044
2598,7980
2599,8815
2600,4630
2601,6279
2602,2618
2603,126
2604,33
2605,5392
2606,2635
2607,544
2608,1578
2609,6396
2610,8495
2611,1797
2612,3594
2613,7887
2614,2348
2615,1256
2616,4587
2617,8235
2618,5677
2619,5650
2620,1106
2621,8731
2622,1102
2623,4647
2624,2013
2625,1965
2626,3900
2627,227
2628,1379
2629,119
2630,1570
2631,3896
2632,601
2633,72
2634,1575
2635,2177
2636,3046
2637,3979
2638,808
2639,2176
2640,3232
2641,1042
2642,2101
2643,3434
2644,5295
2645,7210
2646,139
2647,9315
2648,2599
2649,978
2650,2570
2651,3939
2652,3982
2653,5349
2654,9270
2655,5901
2656,533
2657,8975
2658,5472
2659,3407
2660,4371
2661,5773
2662,2905
2663,1547
2664,3703
2665,1000
2666,1435
2667,6540
2668,493
2669,6215
2670,5082
2671,1759
2672,4068
2673,4405
2674,5547
2675,8422
2676,1330
2677,2707
2678,9110
2679,525
2680,8631
2681,815
2682,8031
2683,1469
2684,6203
2685,4882
2686,7696
2687,1074
2688,583
2689,2031
2690,6530
2691,1227
2692,2803
2693,2426
2694,2608
2695,8011
2696,3453
2697,6241
2698,5532
2699,774
2700,5667
2701,8562
2702,5935
2703,6598
2704,1437
2705,2642
2706,4803
2707,1223
2708,1782
2709,1487
2710,942
2711,3205
2712,3920
2713,351
2714,3951
2715,898
2716,6206
2717,985
2718,1798
2719,2351
2720,9331
2721,691
2722,3374
2723,1205
2724,1433
2725,3500
2726,2794
2727,8013
2728,8496
2729,5777
2730,6694
2731,7589
2732,3364
2733,1781
2734,6861
2735,5790
2736,7936
2737,3745
2738,1052
2739,9395
2740,8041
2741,7147
2742,238
2743,1347
2744,2524
2745,1006
2746,3305
2747,6803
2748,5104
2749,4160
2750,1624
2751,5133
2752,2638
2753,529
2754,5464
2755,1264
2756,1454
2757,1401
2758,189
2759,9072
2760,5628
2761,6890
2762,2404
2763,7390
2764,1952
2765,1082
2766,4647
2767,8788
2768,5842
2769,7382
2770,7009
2771,6466
2772,634
2773,6100
2774,53
2775,5692
2776,4184
2777,2302
2778,3144
2779,2477
2780,2185
2781,3097
2782,5710
2783,944
2784,3036
2785,3258
2786,6832
2787,6232
2788,1210
2789,2741
2790,129
2791,2454
2792,817
2793,5349
2794,846
2795,8849
2796,4618
2797,563
2798,3287
2799,5499
2800,2321
2801,4868
2802,1669
2803,1189
2804,7527
2805,6946
2806,1239
2807,3784
2808,9169
2809,8831
2810,3344
2811,7799
2812,7809
2813,7198
2814,185
2815,4354
2816,3359
2817,1407
2818,9594
2819,3054
2820,7449
2821,4057
2822,697
2823,3028
2824,6095
2825,520
2826,3312
2827,2864
2828,1234
2829,1141
2830,7808
2831,9811
2832,2259
2833,9529
2834,107
2835,6117
2836,5901
2837,1479
2838,5294
2839,3215
2840,2022
2841,2888
2842,204
2843,2149
2844,2134
2845,4922
2846,3685
2847,220
2848,2889
2849,5725
2850,2672
2851,4805
2852,1094
2853,5919
2854,55
2855,5906
2856,2484
2857,3457
2858,62
2859,2349
2860,2504
2861,784
2862,2846
2863,3430
2864,2325
2865,2943
2866,5113
2867,1203
2868,3761
2869,3316
2870,796
2871,8171
2872,2550
2873,2059
2874,1730
2875,5045
2876,7836
2877,9235
2878,7015
2879,5206
2880,2928
2881,698
2882,2587
2883,3131
2884,5078
2885,6938
2886,2421
2887,4742
2888,352
2889,1589
2890,7237
2891,1020
2892,1225
2893,2347
2894,6095
2895,5966
2896,6160
2897,2260
2898,1371
2899,3728
2900,8105
2901,6633
2902,4379
2903,5753
2904,5157
2905,6481
2906,710
2907,9834
2908,3528
2909,1163
2910,1318
2911,1314
2912,4930
2913,3794
2914,3553
2915,8384
2916,3587
2917,679
2918,4075
2919,7953
2920,2177
2921,1532
2922,537
2923,7229
2924,334
2925,4498
2926,1800
2927,4987
2928,478
2929,6875
2930,342
2931,2125
2932,781
2933,717
2934,5801
2935,5483
2936,3913
2937,7527
2938,5335
2939,4051
2940,5835
2941,5846
2942,5857
2943,227
2944,2556
2945,1984
2946,800
2947,2222
2948,6770
2949,3306
2950,924
2951,4518
2952,4091
2953,1120
2954,4225
2955,5634
2956,1785
2957,7343
2958,6702
2959,6370
2960,100
2961,5353
2962,3955
2963,605
2964,5680
2965,1938
2966,1003
2967,2331
2968,7790
2969,1959
2970,5564
2971,1818
2972,1929
2973,495
2974,6771
2975,26
2976,2203
2977,804
2978,4641
2979,4103
2980,598
2981,5418
2982,1040
2983,7828
2984,5323
2985,4667
2986,5796
2987,8069
2988,7431
2989,5432
2990,5598
2991,4985
2992,2839
2993,1113
2994,6770
2995,6044
2996,538
2997,9430
2998,2477
2999,38
3000,2072
3001,2490
3002,8267
3003,6615
3004,2840
3005,8331
3006,8665
3007,4755
3008,7731
3009,3179
3010,2617
3011,2959
3012,2254
3013,9575
3014,6883
3015,8917
3016,7278
3017,3831
3018,3528
3019,7630
3020,5574
3021,6075
3022,4017
3023,5690
3024,2628
3025,7162
3026,5246
3027,4955
3028,2623
3029,449
3030,8997
3031,3229
3032,3587
3033,4590
3034,3828
3035,6233
3036,3043
3037,5912
3038,7749
3039,7554
3040,1538
3041,891
3042,9578
3043,4403
3044,3969
3045,4544
3046,933
3047,5230
3048,8548
3049,3165
3050,1368
3051,2264
3052,9295
3053,2058
3054,2200
3055,1949
3056,5128
3057,3805
3058,4056
3059,3666
3060,2500
3061,3193
3062,7608
3063,8027
3064,285
3065,2054
3066,4048
3067,5292
3068,8858
3069,1814
3070,1386
3071,5163
3072,9148
3073,6942
3074,1706
3075,8128
3076,4682
3077,3444
3078,1944
3079,2127
3080,5971
3081,1371
3082,4301
3083,7020
3084,4214
3085,8768
3086,8187
3087,1928
3088,2132
3089,6567
3090,1662
3091,6714
3092,5403
3093,3552
3094,505
3095,6393
3096,5490
3097,7073
3098,3678
3099,6088
3100,6844
3101,7035
3102,104
3103,7838
3104,3670
3105,7581
3106,9756
3107,2691
3108,2374
3109,2001
3110,58
3111,5858
3112,3173
3113,3314
3114,3908
3115,9190
3116,7284
3117,3621
3118,992
3119,192
3120,2813
3121,6894
3122,1207
3123,93
3124,4996
3125,1453
3126,6740
3127,3247
3128,2804
3129,2190
3130,5913
3131,120
3132,3978
3133,4022
3134,3172
3135,1387
3136,1652
3137,7381
3138,4892
3139,2281
3140,6402
3141,1119
3142,2420
3143,1287
3144,8659
3145,147
3146,3375
3147,1917
3148,7467
3149,5941
3150,2354
3151,7607
3152,963
3153,1356
3154,6868
3155,116
3156,3224
3157,2100
3158,3680
3159,3430
3160,103
3161,5711
3162,2176
3163,5537
3164,3862
3165,3833
3166,9512
3167,468
3168,9187
3169,4556
3170,1090
3171,248
3172,5923
3173,1016
3174,1036
3175,6846
3176,2201
3177,7406
3178,4097
3179,589
3180,5473
3181,2649
3182,6794
3183,8208
3184,1057
3185,1331
3186,1025
3187,8575
3188,9512
3189,9312
3190,4277
3191,530
3192,6591
3193,2853
3194,3295
3195,8239
3196,5901
3197,7327
3198,4333
3199,5797
3200,8119
3201,3663
3202,9006
3203,7263
3204,6816
3205,5266
3206,6831
3207,9298
3208,2013
3209,296
3210,1087
3211,3773
3212,4783
3213,7799
3214,7103
3215,5694
3216,2726
3217,4938
3218,5817
3219,706
3220,2757
3221,661
3222,5318
3223,500
3224,2636
3225,667
3226,307
3227,6601
3228,8139
3229,562
3230,5242
3231,5873
3232,4925
3233,3040
3234,1693
3235,4534
3236,3971
3237,3223
3238,876
3239,6104
3240,5085
3241,4995
3242,5657
3243,6279
3244,3196
3245,3856
3246,114
3247,64
3248,4089
3249,5765
3250,5251
3251,5584
3252,6002
3253,6451
3254,2951
3255,1315
3256,8330
3257,7877
3258,4117
3259,1702
3260,5306
3261,6775
3262,511
3263,3363
3264,1721
3265,4279
3266,3792
3267,9297
3268,7670
3269,2847
3270,8087
3271,3227
3272,2833
3273,4738
3274,4913
3275,9285
3276,2158
3277,7791
3278,8495
3279,8903
3280,1707
3281,1524
3282,763
3283,9364
3284,6992
3285,6962
3286,3858
3287,4678
3288,3048
3289,707
3290,7146
3291,7817
3292,5106
3293,3665
3294,3667
3295,754
3296,1981
3297,1664
3298,8031
3299,3106
3300,4603
3301,7520
3302,552
3303,6681
3304,7910
3305,6310
3306,4642
3307,6920
3308,1355
3309,7683
3310,7227
3311,7586
3312,4172
3313,3705
3314,6012
3315,2541
3316,1789
3317,656
3318,4663
3319,4981
3320,4288
3321,5925
3322,2290
3323,5155
3324,5634
3325,5260
3326,2870
3327,2305
3328,173
3329,8154
3330,1005
3331,6359
3332,1196
3333,3427
3334,1788
3335,7484
3336,8412
3337,1006
3338,7128
3339,5901
3340,2015
3341,960
3342,5832
3343,7581
3344,804
3345,3026
3346,114
3347,535
3348,6525
3349,1222
3350,2873
3351,1844
3352,3111
3353,2868
3354,589
3355,2385
3356,8287
3357,732
3358,1723
3359,5053
3360,3927
3361,1319
3362,557
3363,7366
3364,5988
3365,666
3366,7346
3367,3434
3368,3734
3369,2364
3370,809
3371,4010
3372,5198
3373,9512
3374,5197
3375,8210
3376,7421
3377,2007
3378,5151
3379,1990
3380,4397
3381,4666
3382,727
3383,2475
3384,2872
3385,1002
3386,6263
3387,565
3388,7659
3389,9424
3390,3823
3391,2921
3392,9008
3393,7958
3394,4133
3395,1974
3396,1579
3397,2324
3398,1137
3399,3127
3400,7222
3401,8782
3402,76
3403,5945
3404,876
3405,7499
3406,4766
3407,2943
3408,8317
3409,581
3410,7117
3411,2349
3412,4686
3413,810
3414,3819
3415,8321
3416,7186
3417,725
3418,2044
3419,4458
3420,2591
3421,2804
3422,5833
3423,4032
3424,5372
3425,3044
3426,838
3427,6576
3428,1125
3429,5966
3430,6271
3431,279
3432,6394
3433,7644
3434,610
3435,1185
3436,740
3437,1037
3438,1094
3439,125
3440,5647
3441,1594
3442,992
3443,1881
3444,932
3445,1198
3446,5449
3447,8418
3448,430
3449,585
3450,6215
3451,1308
3452,6950
3453,6301
3454,7845
3455,1116
3456,1349
3457,186
3458,5900
3459,1434
3460,4852
3461,5544
3462,9170
3463,6836
3464,6998
3465,3024
3466,1922
3467,6174
3468,1676
3469,6591
3470,6974
3471,2507
3472,3972
3473,199
3474,1283
3475,3417
3476,2913
3477,4022
3478,2859
3479,2012
3480,2076
3481,772
3482,4133
3483,7068
3484,9686
3485,1596
3486,2742
3487,1732
3488,6723
3489,5396
3490,4287
3491,8223
3492,9564
3493,8496
3494,4489
3495,3488
3496,3479
3497,8354
3498,1576
3499,1241
3500,4298
3501,3397
3502,5335
3503,77
3504,5306
3505,3464
3506,9042
3507,7744
3508,5772
3509,1224
3510,8866
3511,791
3512,4459
3513,2391
3514,8188
3515,3143
3516,2051
3517,7568
3518,4044
3519,1719
3520,2083
3521,1521
3522,813
3523,2489
3524,3277
3525,4232
3526,3832
3527,3759
3528,1949
3529,4181
3530,5873
3531,1618
3532,254
3533,2061
3534,2569
3535,1564
3536,7238
3537,1568
3538,6782
3539,3301
3540,7464
3541,6325
3542,304
3543,84
3544,840
3545,8373
3546,6847
3547,5856
3548,2037
3549,5204
3550,1776
3551,3694
3552,2307
3553,5355
3554,4762
3555,34
3556,1178
3557,9075
3558,3845
3559,229
3560,503
3561,7713
3562,5669
3563,3853
3564,2540
3565,8852
3566,2191
3567,1314
3568,1615
3569,4492
3570,573
3571,7488
3572,216
3573,3644
3574,9202
3575,1315
3576,5195
3577,5280
3578,7592
3579,5896
3580,3133
3581,6029
3582,326
3583,5828
3584,6472
3585,5340
3586,1262
3587,5275
3588,8750
3589,4176
3590,7721
3591,1376
3592,820
3593,8738
3594,7202
3595,781
3596,9840
3597,6071
3598,5918
3599,2886
3600,2500
3601,1691
3602,5830
3603,3247
3604,5141
3605,3923
3606,8391
3607,3510
3608,2406
3609,6560
3610,5224
3611,1580
3612,1598
3613,1807
3614,6734
3615,7529
3616,6576
3617,6747
3618,7540
3619,9101
3620,2257
3621,8400
3622,4670
3623,1722
3624,518
3625,1641
3626,9081
3627,1793
3628,4594
3629,3059
3630,4053
3631,957
3632,3335
3633,2090
3634,156
3635,4868
3636,7142
3637,1405
3638,6834
3639,3352
3640,4247
3641,3891
3642,8408
3643,6524
3644,8202
3645,726
3646,3414
3647,1813
3648,2561
3649,5903
3650,7421
3651,378
3652,1468
3653,331
3654,8413
3655,212
3656,5807
3657,8966
3658,7581
3659,3886
3660,8928
3661,1105
3662,4122
3663,4993
3664,6254
3665,2991
3666,5007
3667,1705
3668,2685
3669,2984
3670,2278
3671,4344
3672,5725
3673,2108
3674,3203
3675,1720
3676,3687
3677,4206
3678,2277
3679,659
3680,833
3681,4159
3682,3773
3683,6631
3684,8579
3685,7735
3686,4230
3687,6320
3688,1029
3689,7102
3690,8127
3691,3091
3692,1073
3693,3643
3694,6373
3695,1618
3696,604
3697,3123
3698,7276
3699,6786
3700,1772
3701,1431
3702,5400
3703,919
3704,383
3705,509
3706,5398
3707,2206
3708,576
3709,3460
3710,9081
3711,5958
3712,4026
3713,3481
3714,5964
3715,3062
3716,708
3717,7210
3718,6829
3719,1526
3720,6249
3721,7325
3722,4553
3723,606
3724,3123
3725,4390
3726,1758
3727,1216
3728,3370
3729,3908
3730,610
3731,170
3732,2960
3733,6279
3734,22
3735,1446
3736,376
3737,3333
3738,6060
3739,5676
3740,1311
3741,4517
3742,8109
3743,4075
3744,881
3745,6034
3746,9379
3747,3282
3748,2933
3749,211
3750,4014
3751,3432
3752,1302
3753,4611
3754,9478
3755,765
3756,5228
3757,3605
3758,793
3759,2210
3760,3479
3761,1206
3762,3939
3763,1768
3764,1317
3765,3851
3766,3808
3767,3313
3768,5927
3769,7045
3770,2287
3771,8768
3772,7761
3773,6461
3774,8087
3775,3212
3776,169
3777,86
3778,4973
3779,539
3780,7312
3781,3887
3782,6255
3783,4235
3784,7328
3785,3403
3786,3413
3787,8741
3788,1381
3789,1369
3790,7033
3791,641
3792,7243
3793,5393
3794,1072
3795,6425
3796,4193
3797,5006
3798,7531
3799,3120
3800,5406
3801,769
3802,8475
3803,5150
3804,1610
3805,5768
3806,117
3807,8320
3808,1151
3809,7850
3810,7091
3811,640
3812,2214
3813,6561
3814,823
3815,7616
3816,2682
3817,8353
3818,7628
3819,6773
3820,3491
3821,8010
3822,4504
3823,943
3824,52
3825,1534
3826,7002
3827,3860
3828,1427
3829,8539
3830,5439
3831,7690
3832,6640
3833,3383
3834,1595
3835,289
3836,2368
3837,7941
3838,3599
3839,3031
3840,3577
3841,5807
3842,5772
3843,9356
3844,1966
3845,1241
3846,4225
3847,8078
3848,581
3849,3204
3850,2479
3851,2492
3852,1282
3853,2653
3854,291
3855,3021
3856,833
3857,1015
3858,1425
3859,2095
3860,6910
3861,196
3862,7538
3863,7098
3864,5781
3865,4768
3866,444
3867,5092
3868,3716
3869,6533
3870,3064
3871,8858
3872,1090
3873,5540
3874,4382
3875,1009
3876,2830
3877,6102
3878,589
3879,6005
3880,7631
3881,3567
3882,1994
3883,6008
3884,4052
3885,4213
3886,1124
3887,6700
3888,7990
3889,6848
3890,4805
3891,7696
3892,6387
3893,2164
3894,3497
3895,4234
3896,6315
3897,4784
3898,2218
3899,2856
3900,1947
3901,4005
3902,387
3903,3743
3904,1031
3905,9757
3906,4260
3907,6238
3908,5626
3909,1823
3910,5443
3911,3155
3912,569
3913,4778
3914,7864
3915,3753
3916,1675
3917,5247
3918,949
3919,8231
3920,8168
3921,9829
3922,3223
3923,4125
3924,8225
3925,4114
3926,1550
3927,1055
3928,5129
3929,471
3930,301
3931,3707
3932,2716
3933,1651
3934,435
3935,2760
3936,375
3937,180
3938,1404
3939,6659
3940,3158
3941,5296
3942,5109
3943,1482
3944,3952
3945,282
3946,498
3947,9766
3948,7094
3949,412
3950,1343
3951,6570
3952,798
3953,3301
3954,5636
3955,2019
3956,1586
3957,1290
3958,4517
3959,9661
3960,7148
3961,1389
3962,2387
3963,2718
3964,7383
3965,3487
3966,3799
3967,7250
3968,1854
3969,6203
3970,2753
3971,928
3972,4609
3973,7821
3974,1502
3975,2639
3976,6470
3977,9146
3978,2636
3979,1818
3980,5474
3981,6847
3982,5615
3983,1045
3984,3539
3985,332
3986,4388
3987,9113
3988,310
3989,8312
3990,5691
3991,5529
3992,3939
3993,1396
3994,2862
3995,2883
3996,5861
3997,4715
3998,2511
3999,5822
4000,3302
4001,3478
4002,5994
4003,3220
4004,3774
4005,5341
4006,9041
4007,3429
4008,5196
4009,8970
4010,3299
4011,1784
4012,3836
4013,880
4014,1629
4015,1897
4016,9180
4017,239
4018,1181
4019,8513
4020,8322
4021,4083
4022,5573
4023,4587
4024,5243
4025,1188
4026,733
4027,9212
4028,1248
4029,2233
4030,2038
4031,76
4032,1948
4033,7057
4034,8003
4035,2609
4036,3435
4037,800
4038,8253
4039,7253
4040,961
4041,7464
4042,3317
4043,2775
4044,1898
4045,5789
4046,3260
4047,1554
4048,2931
4049,1254
4050,1902
4051,3263
4052,3566
4053,6851
4054,8730
4055,3068
4056,5117
4057,80
4058,6813
4059,6931
4060,7887
4061,2055
4062,966
4063,5339
4064,5264
4065,1205
4066,241
4067,2181
4068,5360
4069,4731
4070,2929
4071,8247
4072,6678
4073,264
4074,1505
4075,2505
4076,1773
4077,3959
4078,3330
4079,7270
4080,767
4081,7553
4082,7145
4083,8759
4084,2257
4085,5226
4086,1866
4087,4234
4088,2029
4089,6227
4090,2288
4091,3497
4092,4006
4093,5956
4094,920
4095,821
4096,794
4097,3393
4098,1657
4099,1327
4100,7259
4101,4312
4102,4059
4103,4089
4104,9624
4105,3469
4106,2370
4107,135
4108,7991
4109,2249
4110,4521
4111,8580
4112,3077
4113,6708
4114,2804
4115,6642
4116,7197
4117,8385
4118,4454
4119,918
4120,4035
4121,7668
4122,415
4123,362
4124,3446
4125,2245
4126,496
4127,1159
4128,8154
4129,5347
4130,7074
4131,9220
4132,5605
4133,1079
4134,8070
4135,1321
4136,3337
4137,5829
4138,9
4139,1825
4140,7223
4141,4003
4142,3175
4143,3723
4144,3838
4145,181
4146,4997
4147,7379
4148,8312
4149,3290
4150,3399
4151,8762
4152,138
4153,4435
4154,8443
4155,1223
4156,6215
4157,1613
4158,618
4159,4982
4160,6806
4161,7771
4162,1650
4163,3348
4164,3057
4165,3395
4166,1453
4167,786
4168,2016
4169,4461
4170,9617
4171,1477
4172,7397
4173,4578
4174,6955
4175,4062
4176,5369
4177,4004
4178,3619
4179,2236
4180,4162
4181,1488
4182,3595
4183,682
4184,3160
4185,3304
4186,8605
4187,4697
4188,4205
4189,3408
4190,4582
4191,612
4192,1906
4193,4699
4194,7511
4195,1162
4196,3771
4197,9908
4198,5080
4199,6735
4200,330
4201,4844
4202,6784
4203,7060
4204,4058
4205,5925
4206,1995
4207,306
4208,7838
4209,7104
4210,5624
4211,4598
4212,1525
4213,2353
4214,8192
4215,376
4216,4210
4217,7010
4218,992
4219,8458
4220,4347
4221,6299
4222,3082
4223,8619
4224,4431
4225,7845
4226,6950
4227,7546
4228,5855
4229,488
4230,9828
4231,3660
4232,2734
4233,3984
4234,2370
4235,6187
4236,5856
4237,9879
4238,4356
4239,1914
4240,5184
4241,8192
4242,6889
4243,7080
4244,3134
4245,3444
4246,4838
4247,1760
4248,3490
4249,7457
4250,4165
4251,372
4252,9296
4253,7996
4254,2459
4255,4940
4256,7631
4257,8654
4258,2847
4259,452
4260,1464
4261,239
4262,1061
4263,4405
4264,1277
4265,8651
4266,5318
4267,6774
4268,6989
4269,6334
4270,5368
4271,2153
4272,2947
4273,3877
4274,2350
4275,3266
4276,60
4277,7985
4278,1327
4279,7940
4280,2996
4281,382
4282,2019
4283,6129
4284,4563
4285,7038
4286,1749
4287,6524
4288,8033
4289,6420
4290,1033
4291,1436
4292,3652
4293,700
4294,4564
4295,6781
4296,2188
4297,7345
4298,1070
4299,6307
4300,3002
4301,4277
4302,2188
4303,3215
4304,3124
4305,2870
4306,7697
4307,857
4308,4422
4309,2188
4310,4303
4311,3930
4312,3727
4313,5662
4314,8991
4315,2192
4316,7892
4317,7975
4318,1979
4319,7171
4320,4123
4321,1981
4322,382
4323,2712
4324,4139
4325,8575
4326,907
4327,6814
4328,7099
4329,8664
4330,6493
4331,5922
4332,4217
4333,2794
4334,267
4335,5380
4336,1108
4337,7718
4338,3894
4339,1683
4340,4063
4341,1098
4342,2133
4343,1849
4344,8763
4345,1762
4346,7622
4347,1179
4348,8561
4349,9041
4350,4714
4351,5026
4352,6324
4353,2415
4354,5183
4355,9462
4356,8484
4357,6160
4358,113
4359,8378
4360,188
4361,4025
4362,620
4363,1669
4364,3100
4365,8078
4366,1991
4367,1513
4368,3997
4369,1370
4370,6890
4371,2546
4372,922
4373,3314
4374,779
4375,5827
4376,3315
4377,7969
4378,6851
4379,4853
4380,7239
4381,7686
4382,1819
4383,2871
4384,1697
4385,6773
4386,3463
4387,7910
4388,3391
4389,8706
4390,5798
4391,4460
4392,1936
4393,8118
4394,856
4395,3738
4396,2186
4397,5839
4398,1001
4399,2083
4400,7001
4401,4110
4402,3253
4403,8792
4404,8715
4405,1210
4406,791
4407,8295
4408,4056
4409,4746
4410,8807
4411,2577
4412,1972
4413,6878
4414,2002
4415,3097
4416,4779
4417,2335
4418,4300
4419,123
4420,5612
4421,5075
4422,3680
4423,4016
4424,6718
4425,6878
4426,5254
4427,3801
4428,6938
4429,4460
4430,7366
4431,6554
4432,6433
4433,5826
4434,3061
4435,2137
4436,6542
4437,6868
4438,7290
4439,3457
4440,6778
4441,1402
4442,2315
4443,2221
4444,8710
4445,168
4446,1914
4447,2995
4448,4645
4449,271
4450,5621
4451,3579
4452,3824
4453,4035
4454,242
4455,1769
4456,5062
4457,2936
4458,3214
4459,6973
4460,692
4461,6760
4462,3910
4463,7455
4464,5554
4465,2455
4466,8715
4467,4294
4468,5867
4469,206
4470,8956
4471,5216
4472,835
4473,8850
4474,6095
4475,4915
4476,3475
4477,6231
4478,45
4479,3135
4480,2195
4481,596
4482,864
4483,5532
4484,502
4485,7456
4486,6270
4487,7311
4488,3131
4489,5928
4490,502
4491,1647
4492,8135
4493,3688
4494,4119
4495,246
4496,4242
4497,6910
4498,7666
4499,7886
4500,7613
4501,7539
4502,8229
4503,3548
4504,3468
4505,3899
4506,7163
4507,8109
4508,6701
4509,749
4510,3643
4511,8730
4512,5155
4513,4636
4514,3540
4515,79
4516,4342
4517,3711
4518,4804
4519,9165
4520,560
4521,3981
4522,7664
4523,2601
4524,4287
4525,8418
4526,2202
4527,2264
4528,5443
4529,9157
4530,7579
4531,9221
4532,297
4533,772
4534,2117
4535,3438
4536,6252
4537,3781
4538,5015
4539,5476
4540,1818
4541,3320
4542,5335
4543,1088
4544,6437
4545,6177
4546,4920
4547,7824
4548,5562
4549,2488
4550,5457
4551,7709
4552,4222
4553,140
4554,1487
4555,8549
4556,4821
4557,2046
4558,7627
4559,955
4560,100
4561,691
4562,7948
4563,2869
4564,4986
4565,4542
4566,322
4567,2458
4568,3244
4569,8031
4570,3931
4571,5487
4572,2301
4573,7350
4574,6117
4575,83
4576,7713
4577,6009
4578,2895
4579,8756
4580,3169
4581,5089
4582,1374
4583,5129
4584,9190
4585,2927
4586,6219
4587,5409
4588,5002
4589,7521
4590,4038
4591,6247
4592,6042
4593,5631
4594,2744
4595,4330
4596,1734
4597,5049
4598,4731
4599,3924
4600,8718
4601,7866
4602,1350
4603,4381
4604,7851
4605,475
4606,7432
4607,6853
4608,6670
4609,6272
4610,8768
4611,2739
4612,6569
4613,2174
4614,5432
4615,2484
4616,4553
4617,2162
4618,4385
4619,6071
4620,8875
4621,2548
4622,3489
4623,6759
4624,542
4625,1417
4626,1366
4627,2400
4628,3753
4629,1013
4630,241
4631,3676
4632,3429
4633,7137
4634,887
4635,626
4636,2242
4637,4748
4638,913
4639,2698
4640,990
4641,4305
4642,3241
4643,2799
4644,3195
4645,2733
4646,2884
4647,4130
4648,6242
4649,3898
4650,3836
4651,709
4652,3947
4653,3259
4654,8463
4655,6096
4656,5752
4657,9001
4658,597
4659,6740
4660,656
4661,473
4662,4367
4663,1682
4664,2895
4665,7462
4666,4798
4667,6336
4668,5372
4669,2448
4670,6579
4671,7252
4672,3577
4673,5836
4674,7718
4675,365
4676,8611
4677,1614
4678,1519
4679,2858
4680,978
4681,4282
4682,1959
4683,5132
4684,3836
4685,7727
4686,8796
4687,1993
4688,7707
4689,6331
4690,8520
4691,1504
4692,8061
4693,8137
4694,7066
4695,1936
4696,2689
4697,2871
4698,8098
4699,3620
4700,4954
4701,3663
4702,325
4703,8750
4704,2292
4705,7052
4706,5963
4707,5944
4708,4453
4709,2341
4710,5671
4711,5860
4712,8135
4713,2805
4714,4249
4715,577
4716,437
4717,365
4718,6991
4719,5029
4720,4613
4721,2327
4722,4827
4723,1872
4724,1153
4725,6096
4726,1561
4727,932
4728,1825
4729,904
4730,2228
4731,8735
4732,3152
4733,1889
4734,4721
4735,5326
4736,1137
4737,9533
4738,1996
4739,8067
4740,6357
4741,3685
4742,3061
4743,3499
4744,9081
4745,7085
4746,53
4747,2257
4748,3920
4749,1398
4750,750
4751,8902
4752,2031
4753,6002
4754,780
4755,6691
4756,8428
4757,1461
4758,3009
4759,5848
4760,7004
4761,7675
4762,1197
4763,5215
4764,7537
4765,7701
4766,537
4767,4318
4768,1363
4769,6568
4770,6225
4771,1250
4772,303
4773,2892
4774,501
4775,5708
4776,2316
4777,3019
4778,1442
4779,9151
4780,3017
4781,6143
4782,1490
4783,5570
4784,597
4785,2355
4786,8377
4787,1334
4788,1021
4789,3968
4790,3813
4791,881
4792,51
4793,3997
4794,308
4795,1934
4796,4268
4797,6047
4798,8144
4799,3755
4800,618
4801,4602
4802,7568
4803,982
4804,378
4805,1687
4806,1752
4807,3268
4808,414
4809,6200
4810,4327
4811,1206
4812,8046
4813,4394
4814,5653
4815,592
4816,9192
4817,5334
4818,929
4819,7448
4820,4880
4821,7757
4822,7050
4823,2531
4824,5716
4825,2286
4826,7635
4827,2065
4828,4691
4829,8543
4830,2746
4831,1925
4832,4294
4833,6466
4834,1680
4835,1001
4836,1479
4837,4527
4838,836
4839,9659
4840,625
4841,4183
4842,5327
4843,5278
4844,1772
4845,1046
4846,4562
4847,5337
4848,2783
4849,4460
4850,6734
4851,7569
4852,5930
4853,3052
4854,1884
4855,2480
4856,2525
4857,6609
4858,3069
4859,2141
4860,5146
4861,4879
4862,6175
4863,8011
4864,7538
4865,9658
4866,4520
4867,2996
4868,6642
4869,5825
4870,1100
4871,3637
4872,4712
4873,4601
4874,3967
4875,6919
4876,3578
4877,4862
4878,1436
4879,2380
4880,4241
4881,6856
4882,1503
4883,5206
4884,7501
4885,889
4886,6392
4887,7211
4888,1839
4889,7569
4890,2530
4891,6995
4892,7219
4893,7002
4894,1191
4895,4850
4896,6473
4897,2334
4898,7205
4899,1351
4900,3966
4901,758
4902,2845
4903,6619
4904,1156
4905,4494
4906,8887
4907,9165
4908,998
4909,5450
4910,4918
4911,7729
4912,208
4913,4762
4914,6643
4915,6485
4916,6958
4917,6839
4918,4894
4919,5204
4920,9080
4921,656
4922,524
4923,4602
4924,6923
4925,6359
4926,3554
4927,9174
4928,2151
4929,7933
4930,8608
4931,231
4932,141
4933,1730
4934,6281
4935,1273
4936,7529
4937,5755
4938,6232
4939,3321
4940,3849
4941,4786
4942,3869
4943,3523
4944,3981
4945,1560
4946,7752
4947,4515
4948,5016
4949,7199
4950,3815
4951,3968
4952,2856
4953,2580
4954,7390
4955,475
4956,6301
4957,4459
4958,954
4959,4344
4960,4124
4961,6491
4962,6630
4963,7653
